id,ili,wikidata,has_part_candidate
ewn-12060212-n,i100465,http://www.wikidata.org/entity/Q25585217,http://www.wikidata.org/entity/Q133793
ewn-12060212-n,i100465,http://www.wikidata.org/entity/Q25585217,http://www.wikidata.org/entity/Q386935
ewn-12060212-n,i100465,http://www.wikidata.org/entity/Q25585217,http://www.wikidata.org/entity/Q133751
ewn-12060212-n,i100465,http://www.wikidata.org/entity/Q25585217,http://www.wikidata.org/entity/Q162001
ewn-12060212-n,i100465,http://www.wikidata.org/entity/Q25585217,http://www.wikidata.org/entity/Q134020
ewn-12060212-n,i100465,http://www.wikidata.org/entity/Q25585217,http://www.wikidata.org/entity/Q161295
ewn-12060212-n,i100465,http://www.wikidata.org/entity/Q25585217,http://www.wikidata.org/entity/Q163537
ewn-12060212-n,i100465,http://www.wikidata.org/entity/Q25585217,http://www.wikidata.org/entity/Q3484449
ewn-12060212-n,i100465,http://www.wikidata.org/entity/Q25585217,http://www.wikidata.org/entity/Q2326403
ewn-12060212-n,i100465,http://www.wikidata.org/entity/Q25585217,http://www.wikidata.org/entity/Q133773
ewn-12060212-n,i100465,http://www.wikidata.org/entity/Q25585217,http://www.wikidata.org/entity/Q311044
ewn-12060212-n,i100465,http://www.wikidata.org/entity/Q25585217,http://www.wikidata.org/entity/Q133719
ewn-12060212-n,i100465,http://www.wikidata.org/entity/Q25585217,http://www.wikidata.org/entity/Q2670090
ewn-12060212-n,i100465,http://www.wikidata.org/entity/Q25585217,http://www.wikidata.org/entity/Q133786
ewn-12060212-n,i100465,http://www.wikidata.org/entity/Q25585217,http://www.wikidata.org/entity/Q133728
ewn-12060212-n,i100465,http://www.wikidata.org/entity/Q25585217,http://www.wikidata.org/entity/Q161844
ewn-12060212-n,i100465,http://www.wikidata.org/entity/Q25585217,http://www.wikidata.org/entity/Q2670108
ewn-12060212-n,i100465,http://www.wikidata.org/entity/Q25585217,http://www.wikidata.org/entity/Q163556
ewn-12060212-n,i100465,http://www.wikidata.org/entity/Q25585217,http://www.wikidata.org/entity/Q2372901
ewn-12060212-n,i100465,http://www.wikidata.org/entity/Q25585217,http://www.wikidata.org/entity/Q162057
ewn-12060212-n,i100465,http://www.wikidata.org/entity/Q25585217,http://www.wikidata.org/entity/Q3906361
ewn-12060212-n,i100465,http://www.wikidata.org/entity/Q25585217,http://www.wikidata.org/entity/Q133724
ewn-12060212-n,i100465,http://www.wikidata.org/entity/Q25585217,http://www.wikidata.org/entity/Q3291967
ewn-12060212-n,i100465,http://www.wikidata.org/entity/Q25585217,http://www.wikidata.org/entity/Q163991
ewn-12060212-n,i100465,http://www.wikidata.org/entity/Q25585217,http://www.wikidata.org/entity/Q1318553
ewn-12060212-n,i100465,http://www.wikidata.org/entity/Q25585217,http://www.wikidata.org/entity/Q163994
ewn-12060212-n,i100465,http://www.wikidata.org/entity/Q25585217,http://www.wikidata.org/entity/Q2347758
ewn-12060212-n,i100465,http://www.wikidata.org/entity/Q25585217,http://www.wikidata.org/entity/Q157544
ewn-12060212-n,i100465,http://www.wikidata.org/entity/Q25585217,http://www.wikidata.org/entity/Q131523
ewn-12060212-n,i100465,http://www.wikidata.org/entity/Q25585217,http://www.wikidata.org/entity/Q133897
ewn-12060212-n,i100465,http://www.wikidata.org/entity/Q25585217,http://www.wikidata.org/entity/Q1300407
ewn-12060212-n,i100465,http://www.wikidata.org/entity/Q25585217,http://www.wikidata.org/entity/Q132709
ewn-12060212-n,i100465,http://www.wikidata.org/entity/Q25585217,http://www.wikidata.org/entity/Q1634878
ewn-12060212-n,i100465,http://www.wikidata.org/entity/Q25585217,http://www.wikidata.org/entity/Q3906267
ewn-12060212-n,i100465,http://www.wikidata.org/entity/Q25585217,http://www.wikidata.org/entity/Q1989603
ewn-12060212-n,i100465,http://www.wikidata.org/entity/Q25585217,http://www.wikidata.org/entity/Q2673653
ewn-12060212-n,i100465,http://www.wikidata.org/entity/Q25585217,http://www.wikidata.org/entity/Q134246
ewn-12060212-n,i100465,http://www.wikidata.org/entity/Q25585217,http://www.wikidata.org/entity/Q2719962
ewn-12060212-n,i100465,http://www.wikidata.org/entity/Q25585217,http://www.wikidata.org/entity/Q3308291
ewn-12060212-n,i100465,http://www.wikidata.org/entity/Q25585217,http://www.wikidata.org/entity/Q3308426
ewn-12060212-n,i100465,http://www.wikidata.org/entity/Q25585217,http://www.wikidata.org/entity/Q138016
ewn-12060212-n,i100465,http://www.wikidata.org/entity/Q25585217,http://www.wikidata.org/entity/Q163541
ewn-12060212-n,i100465,http://www.wikidata.org/entity/Q25585217,http://www.wikidata.org/entity/Q7840728
ewn-12118444-n,i100733,http://www.wikidata.org/entity/Q156141,http://www.wikidata.org/entity/Q158399
ewn-12118444-n,i100733,http://www.wikidata.org/entity/Q156141,http://www.wikidata.org/entity/Q157375
ewn-12121055-n,i100747,http://www.wikidata.org/entity/Q43238,http://www.wikidata.org/entity/Q162731
ewn-12121055-n,i100747,http://www.wikidata.org/entity/Q43238,http://www.wikidata.org/entity/Q161137
ewn-12121055-n,i100747,http://www.wikidata.org/entity/Q43238,http://www.wikidata.org/entity/Q158104
ewn-12121055-n,i100747,http://www.wikidata.org/entity/Q43238,http://www.wikidata.org/entity/Q310768
ewn-12121055-n,i100747,http://www.wikidata.org/entity/Q43238,http://www.wikidata.org/entity/Q157689
ewn-12121055-n,i100747,http://www.wikidata.org/entity/Q43238,http://www.wikidata.org/entity/Q165263
ewn-12121055-n,i100747,http://www.wikidata.org/entity/Q43238,http://www.wikidata.org/entity/Q146760
ewn-12121055-n,i100747,http://www.wikidata.org/entity/Q43238,http://www.wikidata.org/entity/Q147621
ewn-12121055-n,i100747,http://www.wikidata.org/entity/Q43238,http://www.wikidata.org/entity/Q2693100
ewn-12121055-n,i100747,http://www.wikidata.org/entity/Q43238,http://www.wikidata.org/entity/Q15102508
ewn-12121055-n,i100747,http://www.wikidata.org/entity/Q43238,http://www.wikidata.org/entity/Q430325
ewn-12121055-n,i100747,http://www.wikidata.org/entity/Q43238,http://www.wikidata.org/entity/Q2147082
ewn-12121055-n,i100747,http://www.wikidata.org/entity/Q43238,http://www.wikidata.org/entity/Q941632
ewn-12121055-n,i100747,http://www.wikidata.org/entity/Q43238,http://www.wikidata.org/entity/Q959222
ewn-12121055-n,i100747,http://www.wikidata.org/entity/Q43238,http://www.wikidata.org/entity/Q1047931
ewn-12121055-n,i100747,http://www.wikidata.org/entity/Q43238,http://www.wikidata.org/entity/Q3236048
ewn-12121055-n,i100747,http://www.wikidata.org/entity/Q43238,http://www.wikidata.org/entity/Q163915
ewn-12121055-n,i100747,http://www.wikidata.org/entity/Q43238,http://www.wikidata.org/entity/Q163965
ewn-12121055-n,i100747,http://www.wikidata.org/entity/Q43238,http://www.wikidata.org/entity/Q2301041
ewn-12121055-n,i100747,http://www.wikidata.org/entity/Q43238,http://www.wikidata.org/entity/Q1072892
ewn-12121055-n,i100747,http://www.wikidata.org/entity/Q43238,http://www.wikidata.org/entity/Q161088
ewn-12121055-n,i100747,http://www.wikidata.org/entity/Q43238,http://www.wikidata.org/entity/Q157337
ewn-12121055-n,i100747,http://www.wikidata.org/entity/Q43238,http://www.wikidata.org/entity/Q158851
ewn-12121055-n,i100747,http://www.wikidata.org/entity/Q43238,http://www.wikidata.org/entity/Q518044
ewn-12121055-n,i100747,http://www.wikidata.org/entity/Q43238,http://www.wikidata.org/entity/Q1542804
ewn-12121055-n,i100747,http://www.wikidata.org/entity/Q43238,http://www.wikidata.org/entity/Q158509
ewn-12121055-n,i100747,http://www.wikidata.org/entity/Q43238,http://www.wikidata.org/entity/Q2111903
ewn-12121055-n,i100747,http://www.wikidata.org/entity/Q43238,http://www.wikidata.org/entity/Q516543
ewn-12121055-n,i100747,http://www.wikidata.org/entity/Q43238,http://www.wikidata.org/entity/Q934037
ewn-12121055-n,i100747,http://www.wikidata.org/entity/Q43238,http://www.wikidata.org/entity/Q1762112
ewn-12121055-n,i100747,http://www.wikidata.org/entity/Q43238,http://www.wikidata.org/entity/Q157573
ewn-12121055-n,i100747,http://www.wikidata.org/entity/Q43238,http://www.wikidata.org/entity/Q1976487
ewn-12121055-n,i100747,http://www.wikidata.org/entity/Q43238,http://www.wikidata.org/entity/Q15963285
ewn-12121055-n,i100747,http://www.wikidata.org/entity/Q43238,http://www.wikidata.org/entity/Q157656
ewn-12121055-n,i100747,http://www.wikidata.org/entity/Q43238,http://www.wikidata.org/entity/Q17136949
ewn-12121055-n,i100747,http://www.wikidata.org/entity/Q43238,http://www.wikidata.org/entity/Q2708217
ewn-12121055-n,i100747,http://www.wikidata.org/entity/Q43238,http://www.wikidata.org/entity/Q7215110
ewn-12121055-n,i100747,http://www.wikidata.org/entity/Q43238,http://www.wikidata.org/entity/Q157389
ewn-12121055-n,i100747,http://www.wikidata.org/entity/Q43238,http://www.wikidata.org/entity/Q98109689
ewn-12121055-n,i100747,http://www.wikidata.org/entity/Q43238,http://www.wikidata.org/entity/Q12111
ewn-12121055-n,i100747,http://www.wikidata.org/entity/Q43238,http://www.wikidata.org/entity/Q159038
ewn-12121055-n,i100747,http://www.wikidata.org/entity/Q43238,http://www.wikidata.org/entity/Q2603825
ewn-12121055-n,i100747,http://www.wikidata.org/entity/Q43238,http://www.wikidata.org/entity/Q2191399
ewn-12121055-n,i100747,http://www.wikidata.org/entity/Q43238,http://www.wikidata.org/entity/Q542456
ewn-12121055-n,i100747,http://www.wikidata.org/entity/Q43238,http://www.wikidata.org/entity/Q35922
ewn-12129259-n,i100779,http://www.wikidata.org/entity/Q157689,http://www.wikidata.org/entity/Q159815
ewn-12141922-n,i100849,http://www.wikidata.org/entity/Q157337,http://www.wikidata.org/entity/Q161791
ewn-12141922-n,i100849,http://www.wikidata.org/entity/Q157337,http://www.wikidata.org/entity/Q157885
ewn-12146407-n,i100875,http://www.wikidata.org/entity/Q161426,http://www.wikidata.org/entity/Q1142986
ewn-12154817-n,i100918,http://www.wikidata.org/entity/Q157389,http://www.wikidata.org/entity/Q161211
ewn-12181374-n,i101053,http://www.wikidata.org/entity/Q6635722,http://www.wikidata.org/entity/Q2975815
ewn-12184880-n,i101070,http://www.wikidata.org/entity/Q81602,http://www.wikidata.org/entity/Q61857870
ewn-12190293-n,i101097,http://www.wikidata.org/entity/Q156551,http://www.wikidata.org/entity/Q147325
ewn-12190293-n,i101097,http://www.wikidata.org/entity/Q156551,http://www.wikidata.org/entity/Q866047
ewn-12190293-n,i101097,http://www.wikidata.org/entity/Q156551,http://www.wikidata.org/entity/Q132638
ewn-12190293-n,i101097,http://www.wikidata.org/entity/Q156551,http://www.wikidata.org/entity/Q1148371
ewn-12190293-n,i101097,http://www.wikidata.org/entity/Q156551,http://www.wikidata.org/entity/Q3626558
ewn-12190293-n,i101097,http://www.wikidata.org/entity/Q156551,http://www.wikidata.org/entity/Q719312
ewn-12190293-n,i101097,http://www.wikidata.org/entity/Q156551,http://www.wikidata.org/entity/Q311753
ewn-12190293-n,i101097,http://www.wikidata.org/entity/Q156551,http://www.wikidata.org/entity/Q956342
ewn-12190293-n,i101097,http://www.wikidata.org/entity/Q156551,http://www.wikidata.org/entity/Q1415570
ewn-12190293-n,i101097,http://www.wikidata.org/entity/Q156551,http://www.wikidata.org/entity/Q957257
ewn-12190293-n,i101097,http://www.wikidata.org/entity/Q156551,http://www.wikidata.org/entity/Q9297443
ewn-12190293-n,i101097,http://www.wikidata.org/entity/Q156551,http://www.wikidata.org/entity/Q3237074
ewn-12190293-n,i101097,http://www.wikidata.org/entity/Q156551,http://www.wikidata.org/entity/Q7281813
ewn-12190293-n,i101097,http://www.wikidata.org/entity/Q156551,http://www.wikidata.org/entity/Q311463
ewn-12190293-n,i101097,http://www.wikidata.org/entity/Q156551,http://www.wikidata.org/entity/Q5219981
ewn-12190293-n,i101097,http://www.wikidata.org/entity/Q156551,http://www.wikidata.org/entity/Q936759
ewn-12190293-n,i101097,http://www.wikidata.org/entity/Q156551,http://www.wikidata.org/entity/Q1149349
ewn-12217728-n,i101222,http://www.wikidata.org/entity/Q114264,http://www.wikidata.org/entity/Q522881
ewn-12221264-n,i101240,http://www.wikidata.org/entity/Q17580745,http://www.wikidata.org/entity/Q33221
ewn-12234002-n,i101270,http://www.wikidata.org/entity/Q21838,http://www.wikidata.org/entity/Q157228
ewn-12243232-n,i101314,http://www.wikidata.org/entity/Q5223276,http://www.wikidata.org/entity/Q1409640
ewn-12243232-n,i101314,http://www.wikidata.org/entity/Q5223276,http://www.wikidata.org/entity/Q7607619
ewn-12270338-n,i101442,http://www.wikidata.org/entity/Q157454,http://www.wikidata.org/entity/Q159328
ewn-12276176-n,i101471,http://www.wikidata.org/entity/Q49733,http://www.wikidata.org/entity/Q1552593
ewn-12276176-n,i101471,http://www.wikidata.org/entity/Q49733,http://www.wikidata.org/entity/Q157932
ewn-12276176-n,i101471,http://www.wikidata.org/entity/Q49733,http://www.wikidata.org/entity/Q158049
ewn-12338280-n,i101768,http://www.wikidata.org/entity/Q2697385,http://www.wikidata.org/entity/Q216944
ewn-12365653-n,i101909,http://www.wikidata.org/entity/Q4959355,http://www.wikidata.org/entity/Q13188
ewn-12368007-n,i101921,http://www.wikidata.org/entity/Q3487223,http://www.wikidata.org/entity/Q5280175
ewn-12372667-n,i101946,http://www.wikidata.org/entity/Q8666090,http://www.wikidata.org/entity/Q25631177
ewn-12397467-n,i102060,http://www.wikidata.org/entity/Q580593,http://www.wikidata.org/entity/Q132419
ewn-12403590-n,i102089,http://www.wikidata.org/entity/Q157164,http://www.wikidata.org/entity/Q161185
ewn-12419187-n,i102166,http://www.wikidata.org/entity/Q156579,http://www.wikidata.org/entity/Q44789
ewn-12419187-n,i102166,http://www.wikidata.org/entity/Q156579,http://www.wikidata.org/entity/Q137091
ewn-12419187-n,i102166,http://www.wikidata.org/entity/Q156579,http://www.wikidata.org/entity/Q161085
ewn-12419187-n,i102166,http://www.wikidata.org/entity/Q156579,http://www.wikidata.org/entity/Q25562814
ewn-12419187-n,i102166,http://www.wikidata.org/entity/Q156579,http://www.wikidata.org/entity/Q600114
ewn-12421225-n,i102176,http://www.wikidata.org/entity/Q45757,http://www.wikidata.org/entity/Q16136843
ewn-12424367-n,i102189,http://www.wikidata.org/entity/Q600114,http://www.wikidata.org/entity/Q389185
ewn-12429521-n,i102213,http://www.wikidata.org/entity/Q248582,http://www.wikidata.org/entity/Q255375
ewn-12429521-n,i102213,http://www.wikidata.org/entity/Q248582,http://www.wikidata.org/entity/Q470006
ewn-12438861-n,i102260,http://www.wikidata.org/entity/Q124864,http://www.wikidata.org/entity/Q954256
ewn-12459905-n,i102355,http://www.wikidata.org/entity/Q158937,http://www.wikidata.org/entity/Q159274
ewn-12483456-n,i102465,http://www.wikidata.org/entity/Q157597,http://www.wikidata.org/entity/Q161425
ewn-12485826-n,i102477,http://www.wikidata.org/entity/Q136216,http://www.wikidata.org/entity/Q1019121
ewn-12498252-n,i102532,http://www.wikidata.org/entity/Q2714978,http://www.wikidata.org/entity/Q511700
ewn-12498252-n,i102532,http://www.wikidata.org/entity/Q2714978,http://www.wikidata.org/entity/Q726413
ewn-12500738-n,i102544,http://www.wikidata.org/entity/Q2346876,http://www.wikidata.org/entity/Q42729158
ewn-12511705-n,i102597,http://www.wikidata.org/entity/Q135604,http://www.wikidata.org/entity/Q3643454
ewn-12515134-n,i102612,http://www.wikidata.org/entity/Q1949728,http://www.wikidata.org/entity/Q238486
ewn-12517997-n,i102624,http://www.wikidata.org/entity/Q1826576,http://www.wikidata.org/entity/Q279482
ewn-12517997-n,i102624,http://www.wikidata.org/entity/Q1826576,http://www.wikidata.org/entity/Q2052735
ewn-12565595-n,i102836,http://www.wikidata.org/entity/Q3645698,http://www.wikidata.org/entity/Q25119376
ewn-12587314-n,i102939,http://www.wikidata.org/entity/Q133126,http://www.wikidata.org/entity/Q15525444
ewn-12590631-n,i102954,http://www.wikidata.org/entity/Q309213,http://www.wikidata.org/entity/Q288558
ewn-12590631-n,i102954,http://www.wikidata.org/entity/Q309213,http://www.wikidata.org/entity/Q56628324
ewn-12590631-n,i102954,http://www.wikidata.org/entity/Q309213,http://www.wikidata.org/entity/Q3241720
ewn-12609081-n,i103042,http://www.wikidata.org/entity/Q1043918,http://www.wikidata.org/entity/Q839494
ewn-12611603-n,i103056,http://www.wikidata.org/entity/Q132712,http://www.wikidata.org/entity/Q33943
ewn-12619008-n,i103096,http://www.wikidata.org/entity/Q955280,http://www.wikidata.org/entity/Q1748235
ewn-12621649-n,i103108,http://www.wikidata.org/entity/Q18073062,http://www.wikidata.org/entity/Q1340076
ewn-12621649-n,i103108,http://www.wikidata.org/entity/Q18073062,http://www.wikidata.org/entity/Q132734
ewn-12623611-n,i103117,http://www.wikidata.org/entity/Q7217716,http://www.wikidata.org/entity/Q7535
ewn-12623611-n,i103117,http://www.wikidata.org/entity/Q7217716,http://www.wikidata.org/entity/Q15247758
ewn-12625780-n,i103128,http://www.wikidata.org/entity/Q290349,http://www.wikidata.org/entity/Q131613
ewn-12625780-n,i103128,http://www.wikidata.org/entity/Q290349,http://www.wikidata.org/entity/Q156674
ewn-12625780-n,i103128,http://www.wikidata.org/entity/Q290349,http://www.wikidata.org/entity/Q156529
ewn-12625780-n,i103128,http://www.wikidata.org/entity/Q290349,http://www.wikidata.org/entity/Q131609
ewn-12625780-n,i103128,http://www.wikidata.org/entity/Q290349,http://www.wikidata.org/entity/Q131321
ewn-12625780-n,i103128,http://www.wikidata.org/entity/Q290349,http://www.wikidata.org/entity/Q725748
ewn-12631370-n,i103156,http://www.wikidata.org/entity/Q3269765,http://www.wikidata.org/entity/Q15296490
ewn-12672372-n,i103361,http://www.wikidata.org/entity/Q146281,http://www.wikidata.org/entity/Q13099586
ewn-12676112-n,i103376,http://www.wikidata.org/entity/Q7376207,http://www.wikidata.org/entity/Q932314
ewn-12712595-n,i103553,http://www.wikidata.org/entity/Q46006,http://www.wikidata.org/entity/Q133964
ewn-12712595-n,i103553,http://www.wikidata.org/entity/Q46006,http://www.wikidata.org/entity/Q2367334
ewn-12715247-n,i103570,http://www.wikidata.org/entity/Q273742,http://www.wikidata.org/entity/Q15362022
ewn-12718643-n,i103584,http://www.wikidata.org/entity/Q133937,http://www.wikidata.org/entity/Q286236
ewn-12721938-n,i103605,http://www.wikidata.org/entity/Q132073,http://www.wikidata.org/entity/Q9284783
ewn-12727800-n,i103632,http://www.wikidata.org/entity/Q165250,http://www.wikidata.org/entity/Q25062
ewn-12731942-n,i103650,http://www.wikidata.org/entity/Q148866,http://www.wikidata.org/entity/Q1757759
ewn-12734874-n,i103665,http://www.wikidata.org/entity/Q6082407,http://www.wikidata.org/entity/Q8000946
ewn-12755482-n,i103761,http://www.wikidata.org/entity/Q327639,http://www.wikidata.org/entity/Q339027
ewn-12755482-n,i103761,http://www.wikidata.org/entity/Q327639,http://www.wikidata.org/entity/Q5150546
ewn-12755482-n,i103761,http://www.wikidata.org/entity/Q327639,http://www.wikidata.org/entity/Q9064978
ewn-12786803-n,i103916,http://www.wikidata.org/entity/Q1424396,http://www.wikidata.org/entity/Q794969
ewn-12794887-n,i103955,http://www.wikidata.org/entity/Q309947,http://www.wikidata.org/entity/Q14959
ewn-12797706-n,i103970,http://www.wikidata.org/entity/Q877464,http://www.wikidata.org/entity/Q2719926
ewn-12821087-n,i104080,http://www.wikidata.org/entity/Q144225,http://www.wikidata.org/entity/Q16755693
ewn-12821087-n,i104080,http://www.wikidata.org/entity/Q144225,http://www.wikidata.org/entity/Q12901065
ewn-12824976-n,i104096,http://www.wikidata.org/entity/Q15704941,http://www.wikidata.org/entity/Q1422351
ewn-12872064-n,i104329,http://www.wikidata.org/entity/Q157982,http://www.wikidata.org/entity/Q161130
ewn-12880248-n,i104372,http://www.wikidata.org/entity/Q5223309,http://www.wikidata.org/entity/Q12842241
ewn-12892752-n,i104439,http://www.wikidata.org/entity/Q161952,http://www.wikidata.org/entity/Q161195
ewn-12892752-n,i104439,http://www.wikidata.org/entity/Q161952,http://www.wikidata.org/entity/Q161663
ewn-12895543-n,i104452,http://www.wikidata.org/entity/Q2763698,http://www.wikidata.org/entity/Q12000036
ewn-12904683-n,i104494,http://www.wikidata.org/entity/Q156692,http://www.wikidata.org/entity/Q157078
ewn-12920908-n,i104562,http://www.wikidata.org/entity/Q201959,http://www.wikidata.org/entity/Q52075540
ewn-12920908-n,i104562,http://www.wikidata.org/entity/Q201959,http://www.wikidata.org/entity/Q1380
ewn-12920908-n,i104562,http://www.wikidata.org/entity/Q201959,http://www.wikidata.org/entity/Q132263
ewn-12920908-n,i104562,http://www.wikidata.org/entity/Q201959,http://www.wikidata.org/entity/Q281405
ewn-12927258-n,i104592,http://www.wikidata.org/entity/Q545550,http://www.wikidata.org/entity/Q2651366
ewn-12960424-n,i104755,http://www.wikidata.org/entity/Q327106,http://www.wikidata.org/entity/Q2896924
ewn-12963690-n,i104773,http://www.wikidata.org/entity/Q588740,http://www.wikidata.org/entity/Q28692
ewn-12975738-n,i104836,http://www.wikidata.org/entity/Q7431556,http://www.wikidata.org/entity/Q7431554
ewn-12975738-n,i104836,http://www.wikidata.org/entity/Q7431556,http://www.wikidata.org/entity/Q3353348
ewn-12975738-n,i104836,http://www.wikidata.org/entity/Q7431556,http://www.wikidata.org/entity/Q2491168
ewn-12978227-n,i104849,http://www.wikidata.org/entity/Q2363141,http://www.wikidata.org/entity/Q1332525
ewn-12998555-n,i104959,http://www.wikidata.org/entity/Q4358594,http://www.wikidata.org/entity/Q10452650
ewn-12998555-n,i104959,http://www.wikidata.org/entity/Q4358594,http://www.wikidata.org/entity/Q10687374
ewn-12999889-n,i104966,http://www.wikidata.org/entity/Q10687375,http://www.wikidata.org/entity/Q135449
ewn-13002551-n,i104980,http://www.wikidata.org/entity/Q4749920,http://www.wikidata.org/entity/Q7995360
ewn-13011698-n,i105034,http://www.wikidata.org/entity/Q310738,http://www.wikidata.org/entity/Q248744
ewn-13022503-n,i105067,http://www.wikidata.org/entity/Q2033960,http://www.wikidata.org/entity/Q320999
ewn-13022503-n,i105067,http://www.wikidata.org/entity/Q2033960,http://www.wikidata.org/entity/Q1513545
ewn-13024920-n,i105080,http://www.wikidata.org/entity/Q922335,http://www.wikidata.org/entity/Q188749
ewn-13024920-n,i105080,http://www.wikidata.org/entity/Q922335,http://www.wikidata.org/entity/Q1478471
ewn-13024920-n,i105080,http://www.wikidata.org/entity/Q922335,http://www.wikidata.org/entity/Q5033735
ewn-13027137-n,i105091,http://www.wikidata.org/entity/Q748899,http://www.wikidata.org/entity/Q18344917
ewn-13037217-n,i105143,http://www.wikidata.org/entity/Q1147371,http://www.wikidata.org/entity/Q2033960
ewn-13037217-n,i105143,http://www.wikidata.org/entity/Q1147371,http://www.wikidata.org/entity/Q2521208
ewn-13037217-n,i105143,http://www.wikidata.org/entity/Q1147371,http://www.wikidata.org/entity/Q573661
ewn-13037217-n,i105143,http://www.wikidata.org/entity/Q1147371,http://www.wikidata.org/entity/Q368612
ewn-13037217-n,i105143,http://www.wikidata.org/entity/Q1147371,http://www.wikidata.org/entity/Q952036
ewn-13039962-n,i105158,http://www.wikidata.org/entity/Q1156750,http://www.wikidata.org/entity/Q790598
ewn-13043469-n,i105175,http://www.wikidata.org/entity/Q326228,http://www.wikidata.org/entity/Q193129
ewn-13047523-n,i105194,http://www.wikidata.org/entity/Q135266,http://www.wikidata.org/entity/Q10491525
ewn-13070321-n,i105303,http://www.wikidata.org/entity/Q658831,http://www.wikidata.org/entity/Q1073187
ewn-13070321-n,i105303,http://www.wikidata.org/entity/Q658831,http://www.wikidata.org/entity/Q331465
ewn-13070321-n,i105303,http://www.wikidata.org/entity/Q658831,http://www.wikidata.org/entity/Q6993128
ewn-13070321-n,i105303,http://www.wikidata.org/entity/Q658831,http://www.wikidata.org/entity/Q10597380
ewn-13070321-n,i105303,http://www.wikidata.org/entity/Q658831,http://www.wikidata.org/entity/Q7034148
ewn-13070321-n,i105303,http://www.wikidata.org/entity/Q658831,http://www.wikidata.org/entity/Q10600684
ewn-13070321-n,i105303,http://www.wikidata.org/entity/Q658831,http://www.wikidata.org/entity/Q80595
ewn-13070321-n,i105303,http://www.wikidata.org/entity/Q658831,http://www.wikidata.org/entity/Q1548736
ewn-13070321-n,i105303,http://www.wikidata.org/entity/Q658831,http://www.wikidata.org/entity/Q2524023
ewn-13073191-n,i105316,http://www.wikidata.org/entity/Q1548736,http://www.wikidata.org/entity/Q1165686
ewn-13073191-n,i105316,http://www.wikidata.org/entity/Q1548736,http://www.wikidata.org/entity/Q832812
ewn-13079207-n,i105342,http://www.wikidata.org/entity/Q573152,http://www.wikidata.org/entity/Q4042689
ewn-13081449-n,i105354,http://www.wikidata.org/entity/Q557221,http://www.wikidata.org/entity/Q206627
ewn-13084029-n,i105367,http://www.wikidata.org/entity/Q1130524,http://www.wikidata.org/entity/Q380488
ewn-13084029-n,i105367,http://www.wikidata.org/entity/Q1130524,http://www.wikidata.org/entity/Q16802060
ewn-13085975-n,i105378,http://www.wikidata.org/entity/Q3272185,http://www.wikidata.org/entity/Q5625087
ewn-13088605-n,i105391,http://www.wikidata.org/entity/Q10698026,http://www.wikidata.org/entity/Q626766
ewn-13088605-n,i105391,http://www.wikidata.org/entity/Q10698026,http://www.wikidata.org/entity/Q7900813
ewn-13165080-n,i105721,http://www.wikidata.org/entity/Q26220,http://www.wikidata.org/entity/Q191019
ewn-13165080-n,i105721,http://www.wikidata.org/entity/Q26220,http://www.wikidata.org/entity/Q157587
ewn-13169574-n,i105746,http://www.wikidata.org/entity/Q156522,http://www.wikidata.org/entity/Q159536
ewn-13172345-n,i105760,http://www.wikidata.org/entity/Q157072,http://www.wikidata.org/entity/Q159789
ewn-13172345-n,i105760,http://www.wikidata.org/entity/Q157072,http://www.wikidata.org/entity/Q4761678
ewn-13172345-n,i105760,http://www.wikidata.org/entity/Q157072,http://www.wikidata.org/entity/Q162194
ewn-13205390-n,i105940,http://www.wikidata.org/entity/Q932153,http://www.wikidata.org/entity/Q2049575
ewn-13205390-n,i105940,http://www.wikidata.org/entity/Q932153,http://www.wikidata.org/entity/Q1802676
ewn-13205390-n,i105940,http://www.wikidata.org/entity/Q932153,http://www.wikidata.org/entity/Q1328365
ewn-13205390-n,i105940,http://www.wikidata.org/entity/Q932153,http://www.wikidata.org/entity/Q732221
ewn-13211367-n,i105969,http://www.wikidata.org/entity/Q133239,http://www.wikidata.org/entity/Q630002
ewn-13213796-n,i105979,http://www.wikidata.org/entity/Q1335106,http://www.wikidata.org/entity/Q905897
ewn-13217983-n,i106001,http://www.wikidata.org/entity/Q1301657,http://www.wikidata.org/entity/Q1301661
ewn-13223647-n,i106029,http://www.wikidata.org/entity/Q138776,http://www.wikidata.org/entity/Q1339138
ewn-13234666-n,i106084,http://www.wikidata.org/entity/Q2451124,http://www.wikidata.org/entity/Q2050113
ewn-13247424-n,i106151,http://www.wikidata.org/entity/Q1349611,http://www.wikidata.org/entity/Q3101202
ewn-13649880-n,i108311,http://www.wikidata.org/entity/Q3332814,http://www.wikidata.org/entity/Q3194304
ewn-13652006-n,i108323,http://www.wikidata.org/entity/Q1152074,http://www.wikidata.org/entity/Q1152323
ewn-13654067-n,i108336,http://www.wikidata.org/entity/Q855161,http://www.wikidata.org/entity/Q1042866
ewn-13660884-n,i108377,http://www.wikidata.org/entity/Q163354,http://www.wikidata.org/entity/Q4667368
ewn-13660884-n,i108377,http://www.wikidata.org/entity/Q163354,http://www.wikidata.org/entity/Q2924137
ewn-13669506-n,i108427,http://www.wikidata.org/entity/Q1793863,http://www.wikidata.org/entity/Q12438
ewn-13681046-n,i108494,http://www.wikidata.org/entity/Q11573,http://www.wikidata.org/entity/Q200323
