id,ili,wikidata
ewn-14940947-n,i115485,http://www.wikidata.org/entity/Q906204
ewn-14941231-n,i115487,http://www.wikidata.org/entity/Q12981547
ewn-14941786-n,i115490,http://www.wikidata.org/entity/Q127418
ewn-14942531-n,i115495,http://www.wikidata.org/entity/Q16831078
ewn-14942680-n,i115496,http://www.wikidata.org/entity/Q411208
ewn-14942805-n,i115497,http://www.wikidata.org/entity/Q2622539
ewn-14942935-n,i115498,http://www.wikidata.org/entity/Q1661899
ewn-14943307-n,i115501,http://www.wikidata.org/entity/Q900521
ewn-14943662-n,i115503,http://www.wikidata.org/entity/Q190065
ewn-14943786-n,i115504,http://www.wikidata.org/entity/Q422564
ewn-14943970-n,i115505,http://www.wikidata.org/entity/Q407997
ewn-14944099-n,i115506,http://www.wikidata.org/entity/Q181322
ewn-14944403-n,i115507,http://www.wikidata.org/entity/Q1340459
ewn-14945228-n,i115512,http://www.wikidata.org/entity/Q194908
ewn-14945552-n,i115514,http://www.wikidata.org/entity/Q898215
ewn-14945760-n,i115515,http://www.wikidata.org/entity/Q419189
ewn-14945915-n,i115516,http://www.wikidata.org/entity/Q412082
ewn-14946112-n,i115517,http://www.wikidata.org/entity/Q912226
ewn-14946245-n,i115518,http://www.wikidata.org/entity/Q660926
ewn-14946390-n,i115519,http://www.wikidata.org/entity/Q408822
ewn-14946917-n,i115523,http://www.wikidata.org/entity/Q14860778
ewn-14947098-n,i115524,http://www.wikidata.org/entity/Q421894
ewn-14947345-n,i115526,http://www.wikidata.org/entity/Q3116794
ewn-14947596-n,i115528,http://www.wikidata.org/entity/Q191552
ewn-14948010-n,i115530,http://www.wikidata.org/entity/Q408365
ewn-14948100-n,i115531,http://www.wikidata.org/entity/Q25774
ewn-14948205-n,i115532,http://www.wikidata.org/entity/Q484940
ewn-14948326-n,i115533,http://www.wikidata.org/entity/Q41088690
ewn-14948497-n,i115534,http://www.wikidata.org/entity/Q118026
ewn-14948611-n,i115535,http://www.wikidata.org/entity/Q903311
ewn-14948740-n,i115536,http://www.wikidata.org/entity/Q175089
ewn-14948924-n,i115537,http://www.wikidata.org/entity/Q671422
ewn-14949053-n,i115538,http://www.wikidata.org/entity/Q6160184
ewn-14949171-n,i115539,http://www.wikidata.org/entity/Q201175
ewn-14949516-n,i115541,http://www.wikidata.org/entity/Q543694
ewn-14949783-n,i115543,http://www.wikidata.org/entity/Q107211
ewn-14950224-n,i115546,http://www.wikidata.org/entity/Q76904
ewn-14950318-n,i115547,http://www.wikidata.org/entity/Q21117179
ewn-14950432-n,i115548,http://www.wikidata.org/entity/Q170744
ewn-14950733-n,i115549,http://www.wikidata.org/entity/Q746183
ewn-14951189-n,i115551,http://www.wikidata.org/entity/Q409692
ewn-14951589-n,i115553,http://www.wikidata.org/entity/Q276622
ewn-14951725-n,i115554,http://www.wikidata.org/entity/Q1616877
ewn-14951877-n,i115555,http://www.wikidata.org/entity/Q409108
ewn-14952019-n,i115556,http://www.wikidata.org/entity/Q421851
ewn-14952146-n,i115557,http://www.wikidata.org/entity/Q1371867
ewn-14953023-n,i115562,http://www.wikidata.org/entity/Q379764
ewn-14953600-n,i115566,http://www.wikidata.org/entity/Q127900
ewn-14953935-n,i115568,http://www.wikidata.org/entity/Q216798
ewn-14954303-n,i115571,http://www.wikidata.org/entity/Q622845
ewn-14954450-n,i115572,http://www.wikidata.org/entity/Q2119408
ewn-14954614-n,i115573,http://www.wikidata.org/entity/Q422627
ewn-14954808-n,i115574,http://www.wikidata.org/entity/Q161617
ewn-14954962-n,i115575,http://www.wikidata.org/entity/Q6497042
ewn-14955127-n,i115576,http://www.wikidata.org/entity/Q40157
ewn-14955350-n,i115577,http://www.wikidata.org/entity/Q484924
ewn-14955461-n,i115578,http://www.wikidata.org/entity/Q193685
ewn-14955697-n,i115580,http://www.wikidata.org/entity/Q1189599
ewn-14955771-n,i115581,http://www.wikidata.org/entity/Q502339
ewn-14955933-n,i115582,http://www.wikidata.org/entity/Q42278
ewn-14956017-n,i115583,http://www.wikidata.org/entity/Q42045
ewn-14956441-n,i115585,http://www.wikidata.org/entity/Q513110
ewn-14956692-n,i115586,http://www.wikidata.org/entity/Q187408
ewn-14956783-n,i115587,http://www.wikidata.org/entity/Q46947
ewn-14956879-n,i115588,http://www.wikidata.org/entity/Q105630
ewn-14957081-n,i115589,http://www.wikidata.org/entity/Q239918
ewn-14957224-n,i115590,http://www.wikidata.org/entity/Q204376
ewn-14957374-n,i115591,http://www.wikidata.org/entity/Q190727
ewn-14957452-n,i115592,http://www.wikidata.org/entity/Q108689
ewn-14957893-n,i115595,http://www.wikidata.org/entity/Q3297608
ewn-14958049-n,i115596,http://www.wikidata.org/entity/Q6508866
ewn-14958169-n,i115597,http://www.wikidata.org/entity/Q908833
ewn-14958491-n,i115599,http://www.wikidata.org/entity/Q410583
ewn-14958665-n,i115600,http://www.wikidata.org/entity/Q1513685
ewn-14958793-n,i115601,http://www.wikidata.org/entity/Q21279007
ewn-14959002-n,i115603,http://www.wikidata.org/entity/Q282003
ewn-14959266-n,i115605,http://www.wikidata.org/entity/Q483745
ewn-14959457-n,i115606,http://www.wikidata.org/entity/Q184817
ewn-14959693-n,i115607,http://www.wikidata.org/entity/Q425597
ewn-14959889-n,i115608,http://www.wikidata.org/entity/Q171917
ewn-14960148-n,i115609,http://www.wikidata.org/entity/Q182849
ewn-14960364-n,i115610,http://www.wikidata.org/entity/Q23757
ewn-14960612-n,i115611,http://www.wikidata.org/entity/Q2659076
ewn-14960768-n,i115612,http://www.wikidata.org/entity/Q154507
ewn-14960928-n,i115613,http://www.wikidata.org/entity/Q415144
ewn-14961043-n,i115614,http://www.wikidata.org/entity/Q23767
ewn-14961231-n,i115615,http://www.wikidata.org/entity/Q911537
ewn-14961363-n,i115616,http://www.wikidata.org/entity/Q208451
ewn-14961504-n,i115617,http://www.wikidata.org/entity/Q422847
ewn-14961659-n,i115618,http://www.wikidata.org/entity/Q407258
ewn-14961796-n,i115619,http://www.wikidata.org/entity/Q278809
ewn-14961939-n,i115620,http://www.wikidata.org/entity/Q193565
ewn-14962081-n,i115621,http://www.wikidata.org/entity/Q407426
ewn-14962337-n,i115622,http://www.wikidata.org/entity/Q418650
ewn-14962527-n,i115623,http://www.wikidata.org/entity/Q108728
ewn-14962716-n,i115625,http://www.wikidata.org/entity/Q421476
ewn-14962825-n,i115626,http://www.wikidata.org/entity/Q380967
ewn-14963045-n,i115627,http://www.wikidata.org/entity/Q11367
ewn-14963368-n,i115628,http://www.wikidata.org/entity/Q28350
ewn-14963893-n,i115631,http://www.wikidata.org/entity/Q257462
ewn-14964038-n,i115632,http://www.wikidata.org/entity/Q102205
ewn-14964888-n,i115635,http://www.wikidata.org/entity/Q1139370
ewn-14964994-n,i115636,http://www.wikidata.org/entity/Q2466790
ewn-14965225-n,i115638,http://www.wikidata.org/entity/Q203989
ewn-14965545-n,i115640,http://www.wikidata.org/entity/Q185082
ewn-14965925-n,i115642,http://www.wikidata.org/entity/Q17067578
ewn-14966022-n,i115643,http://www.wikidata.org/entity/Q410174
ewn-14966361-n,i115644,http://www.wikidata.org/entity/Q1131303
ewn-14966549-n,i115645,http://www.wikidata.org/entity/Q3480938
ewn-14966769-n,i115646,http://www.wikidata.org/entity/Q22723
ewn-14967147-n,i115649,http://www.wikidata.org/entity/Q28749
ewn-14967497-n,i115650,http://www.wikidata.org/entity/Q6692765
ewn-14967718-n,i115651,http://www.wikidata.org/entity/Q1370714
ewn-14967952-n,i115652,http://www.wikidata.org/entity/Q2122650
ewn-14968088-n,i115653,http://www.wikidata.org/entity/Q286498
ewn-14968320-n,i115654,http://www.wikidata.org/entity/Q178430
ewn-14968455-n,i115655,http://www.wikidata.org/entity/Q1879006
ewn-14968593-n,i115656,http://www.wikidata.org/entity/Q21114915
ewn-14968755-n,i115657,http://www.wikidata.org/entity/Q6723023
ewn-14969026-n,i115658,http://www.wikidata.org/entity/Q178593
ewn-14969275-n,i115659,http://www.wikidata.org/entity/Q6731380
ewn-14969392-n,i115660,http://www.wikidata.org/entity/Q407931
ewn-14969537-n,i115661,http://www.wikidata.org/entity/Q407548
ewn-14969655-n,i115662,http://www.wikidata.org/entity/Q425036
ewn-14970052-n,i115665,http://www.wikidata.org/entity/Q181395
ewn-14970220-n,i115666,http://www.wikidata.org/entity/Q423005
ewn-14970562-n,i115668,http://www.wikidata.org/entity/Q42038
ewn-14970756-n,i115669,http://www.wikidata.org/entity/Q170002
ewn-14971077-n,i115671,http://www.wikidata.org/entity/Q6749724
ewn-14971393-n,i115673,http://www.wikidata.org/entity/Q2159176
ewn-14971583-n,i115674,http://www.wikidata.org/entity/Q2542778
ewn-14971696-n,i115675,http://www.wikidata.org/entity/Q1814695
ewn-14971840-n,i115676,http://www.wikidata.org/entity/Q402587
ewn-14971945-n,i115677,http://www.wikidata.org/entity/Q40861
ewn-14972403-n,i115680,http://www.wikidata.org/entity/Q338712
ewn-14972515-n,i115681,http://www.wikidata.org/entity/Q488950
ewn-14972783-n,i115682,http://www.wikidata.org/entity/Q20073904
ewn-14972950-n,i115683,http://www.wikidata.org/entity/Q2521283
ewn-14973365-n,i115686,http://www.wikidata.org/entity/Q1463013
ewn-14973523-n,i115687,http://www.wikidata.org/entity/Q1885921
ewn-14973747-n,i115689,http://www.wikidata.org/entity/Q2209944
ewn-14973885-n,i115690,http://www.wikidata.org/entity/Q212553
ewn-14974025-n,i115691,http://www.wikidata.org/entity/Q20180653
ewn-14974194-n,i115692,http://www.wikidata.org/entity/Q360925
ewn-14974533-n,i115695,http://www.wikidata.org/entity/Q407418
ewn-14975076-n,i115697,http://www.wikidata.org/entity/Q4517638
ewn-14975368-n,i115699,http://www.wikidata.org/entity/Q37129
ewn-14975516-n,i115700,http://www.wikidata.org/entity/Q41581
ewn-14975821-n,i115701,http://www.wikidata.org/entity/Q421758
ewn-14976122-n,i115703,http://www.wikidata.org/entity/Q11172462
ewn-14976261-n,i115704,http://www.wikidata.org/entity/Q4407
ewn-14976429-n,i115705,http://www.wikidata.org/entity/Q180341
ewn-14976580-n,i115706,http://www.wikidata.org/entity/Q407669
ewn-14977230-n,i115710,http://www.wikidata.org/entity/Q583582
ewn-14977379-n,i115711,http://www.wikidata.org/entity/Q908636
ewn-14977496-n,i115712,http://www.wikidata.org/entity/Q1926141
ewn-14977580-n,i115713,http://www.wikidata.org/entity/Q193784
ewn-14978107-n,i115717,http://www.wikidata.org/entity/Q410867
ewn-14978423-n,i115719,http://www.wikidata.org/entity/Q133516
ewn-14978740-n,i115720,http://www.wikidata.org/entity/Q953466
ewn-14978872-n,i115721,http://www.wikidata.org/entity/Q906359
ewn-14978961-n,i115722,http://www.wikidata.org/entity/Q430034
ewn-14979169-n,i115723,http://www.wikidata.org/entity/Q5857145
ewn-14979385-n,i115724,http://www.wikidata.org/entity/Q425240
ewn-14979530-n,i115725,http://www.wikidata.org/entity/Q423129
ewn-14979698-n,i115726,http://www.wikidata.org/entity/Q425046
ewn-14979821-n,i115727,http://www.wikidata.org/entity/Q16860036
ewn-14980028-n,i115729,http://www.wikidata.org/entity/Q189566
ewn-14980282-n,i115731,http://www.wikidata.org/entity/Q407553
ewn-14980464-n,i115732,http://www.wikidata.org/entity/Q170449
ewn-14980800-n,i115734,http://www.wikidata.org/entity/Q2504292
ewn-14981060-n,i115735,http://www.wikidata.org/entity/Q1431405
ewn-14981409-n,i115738,http://www.wikidata.org/entity/Q662959
ewn-14981788-n,i115740,http://www.wikidata.org/entity/Q25416371
ewn-14982032-n,i115742,http://www.wikidata.org/entity/Q187388
ewn-14982241-n,i115743,http://www.wikidata.org/entity/Q422658
ewn-14982393-n,i115744,http://www.wikidata.org/entity/Q181822
ewn-14982544-n,i115745,http://www.wikidata.org/entity/Q898983
ewn-14982703-n,i115746,http://www.wikidata.org/entity/Q179724
ewn-14983076-n,i115748,http://www.wikidata.org/entity/Q415723
ewn-14983197-n,i115749,http://www.wikidata.org/entity/Q27954479
ewn-14983373-n,i115750,http://www.wikidata.org/entity/Q1192049
ewn-14983611-n,i115751,http://www.wikidata.org/entity/Q874142
ewn-14983783-n,i115752,http://www.wikidata.org/entity/Q20026824
ewn-14984078-n,i115753,http://www.wikidata.org/entity/Q160066
ewn-14984229-n,i115754,http://www.wikidata.org/entity/Q40858
ewn-14984860-n,i115758,http://www.wikidata.org/entity/Q2612896
ewn-14985102-n,i115759,http://www.wikidata.org/entity/Q421809
ewn-14985514-n,i115760,http://www.wikidata.org/entity/Q187695
ewn-14985651-n,i115761,http://www.wikidata.org/entity/Q3286619
ewn-14985861-n,i115762,http://www.wikidata.org/entity/Q187046
ewn-14986035-n,i115763,http://www.wikidata.org/entity/Q1072385
ewn-14986256-n,i115764,http://www.wikidata.org/entity/Q1985623
ewn-14986526-n,i115766,http://www.wikidata.org/entity/Q203874
ewn-14986751-n,i115768,http://www.wikidata.org/entity/Q12499775
ewn-14986976-n,i115769,http://www.wikidata.org/entity/Q28747
ewn-14987456-n,i115772,http://www.wikidata.org/entity/Q410851
ewn-14987625-n,i115773,http://www.wikidata.org/entity/Q407290
ewn-14987773-n,i115774,http://www.wikidata.org/entity/Q142698
ewn-14987901-n,i115775,http://www.wikidata.org/entity/Q410381
ewn-14988055-n,i115776,http://www.wikidata.org/entity/Q422529
ewn-14988268-n,i115777,http://www.wikidata.org/entity/Q123619
ewn-14988506-n,i115778,http://www.wikidata.org/entity/Q28734
ewn-14988729-n,i115779,http://www.wikidata.org/entity/Q28745
ewn-14989100-n,i115780,http://www.wikidata.org/entity/Q7070204
ewn-14989310-n,i115781,http://www.wikidata.org/entity/Q124686
ewn-14989496-n,i115782,http://www.wikidata.org/entity/Q2754914
ewn-14989676-n,i115783,http://www.wikidata.org/entity/Q146612
ewn-14989955-n,i115784,http://www.wikidata.org/entity/Q182045
ewn-14990133-n,i115785,http://www.wikidata.org/entity/Q2259977
ewn-14990233-n,i115786,http://www.wikidata.org/entity/Q145273
ewn-14990722-n,i115788,http://www.wikidata.org/entity/Q1143410
ewn-14990918-n,i115789,http://www.wikidata.org/entity/Q150681
ewn-14991055-n,i115790,http://www.wikidata.org/entity/Q42962
ewn-14991965-n,i115792,http://www.wikidata.org/entity/Q751627
ewn-14992426-n,i115795,http://www.wikidata.org/entity/Q900616
ewn-14992573-n,i115796,http://www.wikidata.org/entity/Q280159
ewn-14992914-n,i115799,http://www.wikidata.org/entity/Q207688
ewn-14993432-n,i115802,http://www.wikidata.org/entity/Q320607
ewn-14993813-n,i115803,http://www.wikidata.org/entity/Q1428822
ewn-14993980-n,i115804,http://www.wikidata.org/entity/Q3362864
ewn-14994082-n,i115805,http://www.wikidata.org/entity/Q180884
ewn-14994451-n,i115807,http://www.wikidata.org/entity/Q18757800
ewn-14994553-n,i115808,http://www.wikidata.org/entity/Q411097
ewn-14995097-n,i115810,http://www.wikidata.org/entity/Q10748318
ewn-14995311-n,i115812,http://www.wikidata.org/entity/Q408658
ewn-14995479-n,i115813,http://www.wikidata.org/entity/Q417351
ewn-14995581-n,i115814,http://www.wikidata.org/entity/Q184832
ewn-14995793-n,i115815,http://www.wikidata.org/entity/Q1983069
ewn-14996078-n,i115817,http://www.wikidata.org/entity/Q50690
ewn-14996528-n,i115818,http://www.wikidata.org/entity/Q407479
ewn-14996651-n,i115819,http://www.wikidata.org/entity/Q182738
ewn-14996918-n,i115821,http://www.wikidata.org/entity/Q497173
ewn-14997141-n,i115822,http://www.wikidata.org/entity/Q411297
ewn-14997240-n,i115823,http://www.wikidata.org/entity/Q419615
ewn-14997366-n,i115824,http://www.wikidata.org/entity/Q36933
ewn-14997862-n,i115826,http://www.wikidata.org/entity/Q209727
ewn-14998144-n,i115828,http://www.wikidata.org/entity/Q179894
ewn-14998392-n,i115829,http://www.wikidata.org/entity/Q410420
ewn-14998712-n,i115831,http://www.wikidata.org/entity/Q409669
ewn-14998823-n,i115832,http://www.wikidata.org/entity/Q11472
ewn-14999825-n,i115833,http://www.wikidata.org/entity/Q66241
ewn-15000003-n,i115835,http://www.wikidata.org/entity/Q899363
ewn-15000338-n,i115837,http://www.wikidata.org/entity/Q226697
ewn-15000431-n,i115838,http://www.wikidata.org/entity/Q1066536
ewn-15000560-n,i115839,http://www.wikidata.org/entity/Q1156751
ewn-15000882-n,i115841,http://www.wikidata.org/entity/Q2424449
ewn-15001318-n,i115844,http://www.wikidata.org/entity/Q1624070
ewn-15001430-n,i115845,http://www.wikidata.org/entity/Q189259
ewn-15001747-n,i115847,http://www.wikidata.org/entity/Q3179760
ewn-15002404-n,i115851,http://www.wikidata.org/entity/Q387723
ewn-15002673-n,i115852,http://www.wikidata.org/entity/Q2069698
ewn-15002791-n,i115853,http://www.wikidata.org/entity/Q188154
ewn-15003012-n,i115854,http://www.wikidata.org/entity/Q3411675
ewn-15003103-n,i115855,http://www.wikidata.org/entity/Q311379
ewn-15003288-n,i115856,http://www.wikidata.org/entity/Q190265
ewn-15003844-n,i115860,http://www.wikidata.org/entity/Q1061375
ewn-15003969-n,i115861,http://www.wikidata.org/entity/Q410407
ewn-15004147-n,i115862,http://www.wikidata.org/entity/Q2823298
ewn-15004289-n,i115863,http://www.wikidata.org/entity/Q419305
ewn-15004520-n,i115864,http://www.wikidata.org/entity/Q288732
ewn-15004646-n,i115865,http://www.wikidata.org/entity/Q107429
ewn-15004774-n,i115866,http://www.wikidata.org/entity/Q131656
ewn-15005027-n,i115867,http://www.wikidata.org/entity/Q1364904
ewn-15005138-n,i115868,http://www.wikidata.org/entity/Q22656
ewn-15005343-n,i115869,http://www.wikidata.org/entity/Q16999820
ewn-15005469-n,i115870,http://www.wikidata.org/entity/Q457239
ewn-15006138-n,i115873,http://www.wikidata.org/entity/Q170545
ewn-15006406-n,i115874,http://www.wikidata.org/entity/Q189090
ewn-15006542-n,i115875,http://www.wikidata.org/entity/Q422476
ewn-15006688-n,i115876,http://www.wikidata.org/entity/Q207877
ewn-15006824-n,i115877,http://www.wikidata.org/entity/Q177811
ewn-15006980-n,i115878,http://www.wikidata.org/entity/Q1984607
ewn-15007240-n,i115879,http://www.wikidata.org/entity/Q186915
ewn-15007466-n,i115880,http://www.wikidata.org/entity/Q184782
ewn-15007702-n,i115882,http://www.wikidata.org/entity/Q1639139
ewn-15007885-n,i115883,http://www.wikidata.org/entity/Q189298
ewn-15008050-n,i115884,http://www.wikidata.org/entity/Q901785
ewn-15008333-n,i115886,http://www.wikidata.org/entity/Q21173374
ewn-15008625-n,i115888,http://www.wikidata.org/entity/Q417169
ewn-15008803-n,i115889,http://www.wikidata.org/entity/Q903025
ewn-15008937-n,i115890,http://www.wikidata.org/entity/Q416878
ewn-15009143-n,i115891,http://www.wikidata.org/entity/Q206286
ewn-15009246-n,i115892,http://www.wikidata.org/entity/Q272631
ewn-15009358-n,i115893,http://www.wikidata.org/entity/Q28774
ewn-15009942-n,i115895,http://www.wikidata.org/entity/Q189720
ewn-15010703-n,i115897,http://www.wikidata.org/entity/Q936472
ewn-15010836-n,i115898,http://www.wikidata.org/entity/Q267813
ewn-15010997-n,i115899,http://www.wikidata.org/entity/Q4727574
ewn-15011152-n,i115900,http://www.wikidata.org/entity/Q2596268
ewn-15011278-n,i115901,http://www.wikidata.org/entity/Q421129
ewn-15011449-n,i115902,http://www.wikidata.org/entity/Q407506
ewn-15011709-n,i115904,http://www.wikidata.org/entity/Q412922
ewn-15011900-n,i115905,http://www.wikidata.org/entity/Q1227597
ewn-15012043-n,i115906,http://www.wikidata.org/entity/Q422637
ewn-15012254-n,i115907,http://www.wikidata.org/entity/Q410922
ewn-15012896-n,i115909,http://www.wikidata.org/entity/Q2448456
ewn-15013061-n,i115910,http://www.wikidata.org/entity/Q3991639
ewn-15013202-n,i115911,http://www.wikidata.org/entity/Q5711143
ewn-15013308-n,i115912,http://www.wikidata.org/entity/Q10521987
ewn-15013528-n,i115914,http://www.wikidata.org/entity/Q994575
ewn-15013997-n,i115917,http://www.wikidata.org/entity/Q425645
ewn-15014112-n,i115918,http://www.wikidata.org/entity/Q407142
ewn-15014387-n,i115919,http://www.wikidata.org/entity/Q161179
ewn-15016043-n,i115926,http://www.wikidata.org/entity/Q732279
ewn-15017180-n,i115932,http://www.wikidata.org/entity/Q25397919
ewn-15017704-n,i115934,http://www.wikidata.org/entity/Q192813
ewn-15018126-n,i115936,http://www.wikidata.org/entity/Q188245
ewn-15018571-n,i115939,http://www.wikidata.org/entity/Q134219
ewn-15018895-n,i115940,http://www.wikidata.org/entity/Q81163
ewn-15019293-n,i115941,http://www.wikidata.org/entity/Q420783
ewn-15019391-n,i115942,http://www.wikidata.org/entity/Q3604509
ewn-15019628-n,i115943,http://www.wikidata.org/entity/Q422017
ewn-15019845-n,i115944,http://www.wikidata.org/entity/Q190865
ewn-15020108-n,i115945,http://www.wikidata.org/entity/Q13085
ewn-15020379-n,i115946,http://www.wikidata.org/entity/Q325173
ewn-15020485-n,i115947,http://www.wikidata.org/entity/Q5604432
ewn-15020725-n,i115949,http://www.wikidata.org/entity/Q146174
ewn-15020962-n,i115951,http://www.wikidata.org/entity/Q25485056
ewn-15021410-n,i115954,http://www.wikidata.org/entity/Q10564271
ewn-15021579-n,i115955,http://www.wikidata.org/entity/Q2908004
ewn-15022096-n,i115958,http://www.wikidata.org/entity/Q274579
ewn-15022266-n,i115959,http://www.wikidata.org/entity/Q542929
ewn-15022609-n,i115961,http://www.wikidata.org/entity/Q422909
ewn-15022709-n,i115962,http://www.wikidata.org/entity/Q14985
ewn-15022857-n,i115963,http://www.wikidata.org/entity/Q342790
ewn-15022988-n,i115964,http://www.wikidata.org/entity/Q343016
ewn-15023089-n,i115965,http://www.wikidata.org/entity/Q324628
ewn-15023244-n,i115966,http://www.wikidata.org/entity/Q342968
ewn-15023393-n,i115967,http://www.wikidata.org/entity/Q151324
ewn-15023532-n,i115968,http://www.wikidata.org/entity/Q898637
ewn-15023673-n,i115969,http://www.wikidata.org/entity/Q212410
ewn-15024181-n,i115971,http://www.wikidata.org/entity/Q2637631
ewn-15024480-n,i115973,http://www.wikidata.org/entity/Q207722
ewn-15024627-n,i115974,http://www.wikidata.org/entity/Q421814
ewn-15024901-n,i115976,http://www.wikidata.org/entity/Q213580
ewn-15025042-n,i115977,http://www.wikidata.org/entity/Q1947702
ewn-15025425-n,i115979,http://www.wikidata.org/entity/Q4356365
ewn-15025540-n,i115980,http://www.wikidata.org/entity/Q412382
ewn-15025961-n,i115982,http://www.wikidata.org/entity/Q2031845
ewn-15026067-n,i115983,http://www.wikidata.org/entity/Q413672
ewn-15026454-n,i115986,http://www.wikidata.org/entity/Q1797237
ewn-15026913-n,i115989,http://www.wikidata.org/entity/Q185252
ewn-15027246-n,i115991,http://www.wikidata.org/entity/Q410005
ewn-15027896-n,i115995,http://www.wikidata.org/entity/Q17141476
ewn-15028063-n,i115996,http://www.wikidata.org/entity/Q25376974
ewn-15028212-n,i115997,http://www.wikidata.org/entity/Q3100717
ewn-15028364-n,i115998,http://www.wikidata.org/entity/Q266790
ewn-15028716-n,i116000,http://www.wikidata.org/entity/Q14859578
ewn-15028884-n,i116001,http://www.wikidata.org/entity/Q25902
ewn-15029282-n,i116003,http://www.wikidata.org/entity/Q408865
ewn-15029638-n,i116005,http://www.wikidata.org/entity/Q219715
ewn-15029953-n,i116006,http://www.wikidata.org/entity/Q422001
ewn-15030579-n,i116010,http://www.wikidata.org/entity/Q2550263
ewn-15030685-n,i116011,http://www.wikidata.org/entity/Q244680
ewn-15030825-n,i116012,http://www.wikidata.org/entity/Q131877
ewn-15031249-n,i116013,http://www.wikidata.org/entity/Q17087676
ewn-15031356-n,i116014,http://www.wikidata.org/entity/Q6714735
ewn-15031583-n,i116015,http://www.wikidata.org/entity/Q4115245
ewn-15031757-n,i116016,http://www.wikidata.org/entity/Q5142466
ewn-15031944-n,i116017,http://www.wikidata.org/entity/Q143937
ewn-15032101-n,i116018,http://www.wikidata.org/entity/Q461714
ewn-15032484-n,i116021,http://www.wikidata.org/entity/Q145000
ewn-15032709-n,i116023,http://www.wikidata.org/entity/Q43088
ewn-15032966-n,i116025,http://www.wikidata.org/entity/Q320603
ewn-15033414-n,i116028,http://www.wikidata.org/entity/Q184395
ewn-15033759-n,i116029,http://www.wikidata.org/entity/Q491689
ewn-15033893-n,i116030,http://www.wikidata.org/entity/Q102192
ewn-15034041-n,i116031,http://www.wikidata.org/entity/Q303489
ewn-15034204-n,i116032,http://www.wikidata.org/entity/Q7446638
ewn-15034605-n,i116034,http://www.wikidata.org/entity/Q193572
ewn-15034997-n,i116036,http://www.wikidata.org/entity/Q421259
ewn-15035270-n,i116037,http://www.wikidata.org/entity/Q12370
ewn-15036554-n,i116038,http://www.wikidata.org/entity/Q277629
ewn-15036781-n,i116039,http://www.wikidata.org/entity/Q412556
ewn-15036894-n,i116040,http://www.wikidata.org/entity/Q339657
ewn-15037045-n,i116041,http://www.wikidata.org/entity/Q412388
ewn-15037235-n,i116042,http://www.wikidata.org/entity/Q417648
ewn-15037377-n,i116043,http://www.wikidata.org/entity/Q419794
ewn-15037836-n,i116046,http://www.wikidata.org/entity/Q18745
ewn-15038017-n,i116047,http://www.wikidata.org/entity/Q407446
ewn-15038144-n,i116048,http://www.wikidata.org/entity/Q905857
ewn-15038442-n,i116050,http://www.wikidata.org/entity/Q407873
ewn-15038579-n,i116051,http://www.wikidata.org/entity/Q182329
ewn-15038737-n,i116052,http://www.wikidata.org/entity/Q207442
ewn-15039263-n,i116055,http://www.wikidata.org/entity/Q1411795
ewn-15039557-n,i116057,http://www.wikidata.org/entity/Q102769
ewn-15039759-n,i116058,http://www.wikidata.org/entity/Q407515
ewn-15039922-n,i116059,http://www.wikidata.org/entity/Q19052
ewn-15040068-n,i116060,http://www.wikidata.org/entity/Q182168
ewn-15040530-n,i116062,http://www.wikidata.org/entity/Q72157355
ewn-15040690-n,i116063,http://www.wikidata.org/entity/Q339975
ewn-15040881-n,i116064,http://www.wikidata.org/entity/Q12861
ewn-15041293-n,i116066,http://www.wikidata.org/entity/Q3791962
ewn-15041419-n,i116067,http://www.wikidata.org/entity/Q44791900
ewn-15041551-n,i116068,http://www.wikidata.org/entity/Q7840686
ewn-15041688-n,i116069,http://www.wikidata.org/entity/Q409473
ewn-15042171-n,i116072,http://www.wikidata.org/entity/Q108200
ewn-15042445-n,i116073,http://www.wikidata.org/entity/Q314036
ewn-15042580-n,i116074,http://www.wikidata.org/entity/Q421748
ewn-15042736-n,i116075,http://www.wikidata.org/entity/Q416595
ewn-15042885-n,i116076,http://www.wikidata.org/entity/Q216918
ewn-15043255-n,i116079,http://www.wikidata.org/entity/Q829134
ewn-15043597-n,i116081,http://www.wikidata.org/entity/Q34679
ewn-15044212-n,i116085,http://www.wikidata.org/entity/Q414157
ewn-15044674-n,i116089,http://www.wikidata.org/entity/Q816713
ewn-15044864-n,i116091,http://www.wikidata.org/entity/Q412694
ewn-15045195-n,i116093,http://www.wikidata.org/entity/Q2426326
ewn-15045361-n,i116094,http://www.wikidata.org/entity/Q409096
ewn-15045472-n,i116095,http://www.wikidata.org/entity/Q2411340
ewn-15045541-n,i116096,http://www.wikidata.org/entity/Q1378670
ewn-15046127-n,i116100,http://www.wikidata.org/entity/Q4749551
ewn-15046602-n,i116103,http://www.wikidata.org/entity/Q183290
ewn-15046738-n,i116104,http://www.wikidata.org/entity/Q321710
ewn-15046956-n,i116105,http://www.wikidata.org/entity/Q5520338
ewn-15047184-n,i116106,http://www.wikidata.org/entity/Q271727
ewn-15047343-n,i116107,http://www.wikidata.org/entity/Q179217
ewn-15047723-n,i116108,http://www.wikidata.org/entity/Q381899
ewn-15048104-n,i116110,http://www.wikidata.org/entity/Q409489
ewn-15048287-n,i116111,http://www.wikidata.org/entity/Q14859656
